Turning Movement Count,
15 Minute Counts,
DATE,TIME,INTID,NBL,NBT,NBR,SBL,SBT,SBR,EBL,EBT,EBR,WBL,WBT,WBR
11/18/2025,="0100",3,*,5,6,*,0,0,0,13,*,3,23,*,
11/18/2025,="0115",3,*,8,4,*,0,0,0,22,*,1,12,*,
11/18/2025,="0130",3,*,2,0,*,6,9,0,15,*,2,27,*,
11/18/2025,="0145",3,*,3,4,*,0,7,1,16,*,1,8,*,
11/18/2025,="0200",3,*,9,2,*,0,2,1,24,*,1,16,*,
11/18/2025,="0215",3,*,7,21,*,3,0,1,8,*,2,19,*,
11/18/2025,="0230",3,*,2,0,*,3,0,0,10,*,0,18,*,
11/18/2025,="0245",3,*,0,0,*,0,0,0,13,*,0,15,*,
11/18/2025,="0300",3,*,7,0,*,6,2,1,11,*,3,8,*,
11/18/2025,="0315",3,*,5,1,*,2,1,0,8,*,4,9,*,
11/18/2025,="0330",3,*,1,0,*,0,0,0,11,*,1,7,*,
11/18/2025,="0345",3,*,3,0,*,0,1,2,20,*,1,1,*,
11/18/2025,="0400",3,*,2,0,*,0,0,0,11,*,6,3,*,
11/18/2025,="0415",3,*,3,5,*,0,1,0,23,*,4,9,*,
11/18/2025,="0430",3,*,5,5,*,1,1,2,34,*,3,10,*,
11/18/2025,="0445",3,*,4,2,*,0,0,2,41,*,8,3,*,
11/18/2025,="0500",3,*,4,1,*,2,0,0,34,*,3,18,*,
11/18/2025,="0515",3,*,8,3,*,1,1,4,55,*,4,17,*,
11/18/2025,="0530",3,*,11,17,*,3,2,5,94,*,8,20,*,
11/18/2025,="0545",3,*,7,20,*,1,0,5,120,*,8,6,*,
11/18/2025,="0600",3,*,8,16,*,3,6,0,110,*,6,36,*,
11/18/2025,="0615",3,*,8,16,*,1,3,6,141,*,3,32,*,
11/18/2025,="0630",3,*,18,24,*,2,1,10,183,*,14,51,*,
11/18/2025,="0645",3,*,10,31,*,4,7,19,227,*,17,56,*,
11/18/2025,="0700",3,*,8,24,*,5,10,15,250,*,36,87,*,
11/18/2025,="0715",3,*,25,48,*,14,12,23,316,*,19,104,*,
11/18/2025,="0730",3,*,42,63,*,10,11,28,411,*,37,120,*,
11/18/2025,="0745",3,*,56,146,*,12,12,32,387,*,34,147,*,
11/18/2025,="0800",3,*,37,97,*,13,10,20,361,*,23,116,*,
11/18/2025,="0815",3,*,23,151,*,11,11,8,336,*,24,120,*,
11/18/2025,="0830",3,*,47,153,*,20,17,7,355,*,20,157,*,
11/18/2025,="0845",3,*,49,140,*,8,13,11,322,*,33,152,*,
11/18/2025,="0900",3,*,41,132,*,12,16,22,340,*,30,126,*,
11/18/2025,="0915",3,*,134,139,*,12,19,16,343,*,33,147,*,
11/18/2025,="0930",3,*,53,128,*,19,11,27,322,*,32,115,*,
11/18/2025,="0945",3,*,37,89,*,19,21,54,318,*,25,134,*,
11/18/2025,="1000",3,*,32,171,*,45,12,106,260,*,24,145,*,
11/18/2025,="1015",3,*,49,99,*,13,20,83,246,*,30,135,*,
11/18/2025,="1030",3,*,32,139,*,17,20,73,238,*,25,131,*,
11/18/2025,="1045",3,*,38,141,*,19,19,16,211,*,29,136,*,
11/18/2025,="1100",3,*,30,122,*,14,25,18,213,*,37,149,*,
11/18/2025,="1115",3,*,53,124,*,34,33,15,225,*,21,137,*,
11/18/2025,="1130",3,*,36,45,*,31,25,69,240,*,23,167,*,
11/18/2025,="1145",3,*,40,66,*,23,27,20,224,*,23,165,*,
11/18/2025,="1200",3,*,46,50,*,27,29,21,195,*,32,177,*,
11/18/2025,="1215",3,*,36,81,*,28,37,23,181,*,25,158,*,
11/18/2025,="1230",3,*,51,64,*,17,44,20,224,*,26,188,*,
11/18/2025,="1245",3,*,44,82,*,19,31,30,262,*,34,190,*,
11/18/2025,="1300",3,*,58,83,*,48,27,35,207,*,31,203,*,
11/18/2025,="1315",3,*,58,56,*,23,34,28,218,*,23,202,*,
11/18/2025,="1330",3,*,43,64,*,35,25,26,231,*,27,190,*,
11/18/2025,="1345",3,*,54,47,*,29,44,24,224,*,28,198,*,
11/18/2025,="1400",3,*,45,70,*,51,31,39,256,*,34,232,*,
11/18/2025,="1415",3,*,66,89,*,24,29,38,219,*,25,202,*,
11/18/2025,="1430",3,*,61,71,*,112,30,26,230,*,27,187,*,
11/18/2025,="1445",3,*,49,83,*,45,31,25,194,*,30,169,*,
11/18/2025,="1500",3,*,84,57,*,32,34,47,245,*,30,234,*,
11/18/2025,="1515",3,*,82,69,*,52,40,56,216,*,33,221,*,
11/18/2025,="1530",3,*,60,62,*,76,38,33,249,*,22,230,*,
11/18/2025,="1545",3,*,107,59,*,22,45,30,240,*,41,232,*,
11/18/2025,="1600",3,*,72,71,*,37,50,32,231,*,37,240,*,
11/18/2025,="1615",3,*,67,91,*,44,46,55,199,*,56,262,*,
11/18/2025,="1630",3,*,62,62,*,34,38,56,208,*,48,263,*,
11/18/2025,="1645",3,*,56,91,*,33,55,70,218,*,39,251,*,
11/18/2025,="1700",3,*,66,98,*,30,55,28,214,*,52,269,*,
11/18/2025,="1715",3,*,64,68,*,35,49,51,224,*,40,250,*,
11/18/2025,="1730",3,*,66,57,*,23,47,17,244,*,44,268,*,
11/18/2025,="1745",3,*,66,66,*,29,45,28,203,*,51,274,*,
11/18/2025,="1800",3,*,90,39,*,30,58,42,248,*,55,260,*,
11/18/2025,="1815",3,*,78,38,*,43,51,38,242,*,61,297,*,
11/18/2025,="1830",3,*,108,39,*,35,73,75,274,*,58,319,*,
11/18/2025,="1845",3,*,104,76,*,23,77,70,261,*,48,305,*,
11/18/2025,="1900",3,*,86,74,*,30,58,33,263,*,61,303,*,
11/18/2025,="1915",3,*,111,46,*,24,66,40,236,*,61,311,*,
11/18/2025,="1930",3,*,90,46,*,31,78,40,240,*,52,296,*,
11/18/2025,="1945",3,*,99,45,*,35,57,43,233,*,40,279,*,
11/18/2025,="2000",3,*,58,33,*,17,52,43,202,*,47,232,*,
11/18/2025,="2015",3,*,67,48,*,11,46,36,159,*,45,240,*,
11/18/2025,="2030",3,*,59,36,*,46,44,40,175,*,41,248,*,
11/18/2025,="2045",3,*,48,19,*,17,46,26,109,*,30,222,*,
11/18/2025,="2100",3,*,65,26,*,17,47,44,186,*,49,212,*,
11/18/2025,="2115",3,*,78,23,*,16,41,32,157,*,42,203,*,
11/18/2025,="2130",3,*,55,29,*,13,32,14,126,*,39,151,*,
11/18/2025,="2145",3,*,35,16,*,16,36,32,104,*,13,158,*,
11/18/2025,="2200",3,*,29,24,*,13,21,18,90,*,39,158,*,
11/18/2025,="2215",3,*,26,22,*,14,24,17,101,*,40,123,*,
11/18/2025,="2230",3,*,23,19,*,17,33,13,78,*,16,136,*,
11/18/2025,="2245",3,*,20,3,*,17,20,18,59,*,15,129,*,
11/18/2025,="2300",3,*,22,10,*,14,29,19,73,*,21,122,*,
11/18/2025,="2315",3,*,28,3,*,7,17,8,56,*,17,89,*,
11/18/2025,="2330",3,*,21,9,*,11,11,6,39,*,2,63,*,
11/18/2025,="2345",3,*,10,13,*,7,12,7,32,*,14,73,*,
11/19/2025,="0000",3,*,21,0,*,1,6,1,39,*,9,62,*,
11/19/2025,="0015",3,*,8,4,*,3,2,1,26,*,11,57,*,
11/19/2025,="0030",3,*,16,5,*,0,0,1,20,*,4,29,*,
11/19/2025,="0045",3,*,8,6,*,0,0,0,19,*,5,32,*,
11/19/2025,="0100",3,*,4,0,*,0,0,0,12,*,2,29,*,
11/19/2025,="0115",3,*,4,4,*,2,0,0,17,*,4,18,*,
11/19/2025,="0130",3,*,9,5,*,0,0,0,21,*,4,21,*,
11/19/2025,="0145",3,*,6,7,*,0,0,2,18,*,0,17,*,
11/19/2025,="0200",3,*,5,3,*,0,0,1,19,*,0,24,*,
11/19/2025,="0215",3,*,4,1,*,0,0,0,10,*,2,15,*,
11/19/2025,="0230",3,*,5,0,*,1,2,0,12,*,1,18,*,
11/19/2025,="0245",3,*,13,3,*,0,0,0,14,*,2,12,*,
11/19/2025,="0300",3,*,14,2,*,0,0,1,11,*,0,5,*,
11/19/2025,="0315",3,*,17,2,*,1,1,1,8,*,5,8,*,
11/19/2025,="0330",3,*,5,4,*,1,0,0,9,*,4,3,*,
11/19/2025,="0345",3,*,3,1,*,0,0,0,10,*,4,8,*,
11/19/2025,="0400",3,*,3,4,*,0,0,1,22,*,1,8,*,
11/19/2025,="0415",3,*,4,1,*,2,0,0,13,*,5,5,*,
11/19/2025,="0430",3,*,3,3,*,0,0,0,29,*,3,5,*,
11/19/2025,="0445",3,*,9,2,*,1,1,4,52,*,3,10,*,
11/19/2025,="0500",3,*,2,1,*,2,1,1,34,*,4,17,*,
11/19/2025,="0515",3,*,4,11,*,1,2,2,54,*,4,14,*,
11/19/2025,="0530",3,*,8,7,*,1,1,3,105,*,6,6,*,
11/19/2025,="0545",3,*,3,18,*,1,2,3,112,*,9,14,*,
11/19/2025,="0600",3,*,14,10,*,4,3,1,96,*,7,25,*,
11/19/2025,="0615",3,*,10,21,*,3,2,7,134,*,8,35,*,
11/19/2025,="0630",3,*,17,18,*,3,4,5,194,*,9,52,*,
11/19/2025,="0645",3,*,26,31,*,3,3,9,214,*,8,67,*,
11/19/2025,="0700",3,*,28,27,*,3,12,13,276,*,24,88,*,
11/19/2025,="0715",3,*,42,52,*,13,16,15,309,*,29,97,*,
11/19/2025,="0730",3,*,70,47,*,13,14,14,397,*,39,114,*,
11/19/2025,="0745",3,*,57,119,*,14,8,26,361,*,17,160,*,
11/19/2025,="0800",3,*,34,96,*,16,15,15,400,*,21,123,*,
11/19/2025,="0815",3,*,44,147,*,12,9,14,365,*,19,140,*,
11/19/2025,="0830",3,*,46,115,*,23,21,14,349,*,40,144,*,
11/19/2025,="0845",3,*,57,129,*,28,18,31,330,*,41,169,*,
11/19/2025,="0900",3,*,49,113,*,49,18,23,331,*,28,138,*,
11/19/2025,="0915",3,*,56,116,*,30,23,31,315,*,27,116,*,
11/19/2025,="0930",3,*,44,72,*,18,17,17,330,*,31,138,*,
11/19/2025,="0945",3,*,43,88,*,14,18,22,287,*,40,135,*,
11/19/2025,="1000",3,*,36,78,*,23,17,23,285,*,30,122,*,
11/19/2025,="1015",3,*,43,70,*,22,17,30,274,*,24,142,*,
11/19/2025,="1030",3,*,28,82,*,14,25,14,282,*,26,142,*,
11/19/2025,="1045",3,*,35,93,*,19,24,19,232,*,21,140,*,
11/19/2025,="1100",3,*,41,84,*,14,20,25,257,*,24,184,*,
11/19/2025,="1115",3,*,43,60,*,25,25,24,225,*,24,160,*,
11/19/2025,="1130",3,*,48,72,*,31,27,22,220,*,36,169,*,
11/19/2025,="1145",3,*,34,59,*,26,30,23,219,*,36,168,*,
11/19/2025,="1200",3,*,42,85,*,28,27,29,197,*,27,161,*,
11/19/2025,="1215",3,*,39,94,*,10,17,21,221,*,32,194,*,
11/19/2025,="1230",3,*,46,63,*,24,29,19,205,*,27,173,*,
11/19/2025,="1245",3,*,61,66,*,11,31,20,244,*,41,195,*,
11/19/2025,="1300",3,*,60,64,*,17,37,29,213,*,24,202,*,
11/19/2025,="1315",3,*,72,54,*,23,37,31,223,*,34,198,*,
11/19/2025,="1330",3,*,47,52,*,26,28,25,244,*,37,210,*,
11/19/2025,="1345",3,*,59,57,*,15,33,28,200,*,40,171,*,
11/19/2025,="1400",3,*,48,65,*,17,28,26,234,*,37,207,*,
11/19/2025,="1415",3,*,50,70,*,17,37,25,213,*,41,203,*,
11/19/2025,="1430",3,*,45,63,*,18,32,15,238,*,29,194,*,
11/19/2025,="1445",3,*,54,52,*,21,28,35,211,*,46,176,*,
11/19/2025,="1500",3,*,51,72,*,25,43,23,261,*,39,212,*,
11/19/2025,="1515",3,*,62,62,*,29,29,30,210,*,33,213,*,
11/19/2025,="1530",3,*,54,51,*,24,38,26,246,*,37,213,*,
11/19/2025,="1545",3,*,57,59,*,31,48,19,225,*,47,263,*,
11/19/2025,="1600",3,*,70,57,*,17,35,16,267,*,49,204,*,
11/19/2025,="1615",3,*,69,58,*,30,43,26,222,*,48,251,*,
11/19/2025,="1630",3,*,67,56,*,25,49,21,220,*,45,270,*,
11/19/2025,="1645",3,*,68,56,*,37,37,30,193,*,57,248,*,
11/19/2025,="1700",3,*,73,62,*,8,48,22,226,*,40,247,*,
11/19/2025,="1715",3,*,61,41,*,19,42,32,256,*,41,251,*,
11/19/2025,="1730",3,*,63,63,*,50,44,29,242,*,40,264,*,
11/19/2025,="1745",3,*,65,72,*,55,39,31,240,*,42,266,*,
11/19/2025,="1800",3,*,70,41,*,46,60,37,249,*,50,278,*,
11/19/2025,="1815",3,*,85,46,*,52,60,39,252,*,57,292,*,
11/19/2025,="1830",3,*,104,60,*,42,69,54,270,*,52,291,*,
11/19/2025,="1845",3,*,100,44,*,34,56,46,261,*,71,287,*,
11/19/2025,="1900",3,*,110,56,*,31,54,38,279,*,54,282,*,
11/19/2025,="1915",3,*,87,52,*,31,60,32,262,*,91,295,*,
11/19/2025,="1930",3,*,94,37,*,39,57,56,226,*,63,294,*,
11/19/2025,="1945",3,*,73,41,*,25,46,45,237,*,66,247,*,
11/19/2025,="2000",3,*,51,46,*,27,53,41,209,*,54,241,*,
11/19/2025,="2015",3,*,81,56,*,17,55,35,177,*,75,250,*,
11/19/2025,="2030",3,*,36,48,*,17,53,20,145,*,58,271,*,
11/19/2025,="2045",3,*,85,38,*,15,47,50,160,*,47,221,*,
11/19/2025,="2100",3,*,113,38,*,11,52,33,155,*,60,207,*,
11/19/2025,="2115",3,*,73,24,*,16,42,44,135,*,46,259,*,
11/19/2025,="2130",3,*,52,30,*,20,50,24,154,*,31,234,*,
11/19/2025,="2145",3,*,57,26,*,14,31,47,130,*,36,186,*,
11/19/2025,="2200",3,*,37,23,*,16,42,22,106,*,43,191,*,
11/19/2025,="2215",3,*,56,23,*,16,29,34,77,*,29,141,*,
11/19/2025,="2230",3,*,22,5,*,14,33,20,61,*,18,123,*,
11/19/2025,="2245",3,*,44,16,*,13,28,21,61,*,23,134,*,
11/19/2025,="2300",3,*,25,7,*,18,25,10,54,*,15,118,*,
11/19/2025,="2315",3,*,22,7,*,7,19,0,53,*,13,102,*,
11/19/2025,="2330",3,*,27,11,*,7,10,17,63,*,19,75,*,
11/19/2025,="2345",3,*,15,8,*,11,14,9,56,*,8,69,*,
11/20/2025,="0000",3,*,20,12,*,2,10,1,27,*,8,60,*,
11/20/2025,="0015",3,*,6,1,*,0,4,2,36,*,3,49,*,
11/20/2025,="0030",3,*,2,4,*,0,0,0,17,*,2,45,*,
11/20/2025,="0045",3,*,8,4,*,2,1,1,20,*,1,38,*,
11/20/2025,="0100",3,*,11,8,*,3,0,0,20,*,8,23,*,
11/20/2025,="0115",3,*,5,2,*,0,0,0,23,*,3,20,*,
11/20/2025,="0130",3,*,2,7,*,0,0,1,12,*,2,17,*,
11/20/2025,="0145",3,*,9,0,*,0,0,0,18,*,1,10,*,
11/20/2025,="0200",3,*,11,3,*,0,0,0,16,*,0,14,*,
11/20/2025,="0215",3,*,10,3,*,0,0,0,10,*,4,15,*,
11/20/2025,="0230",3,*,4,1,*,3,1,0,13,*,5,10,*,
11/20/2025,="0245",3,*,7,6,*,0,0,1,10,*,3,19,*,
11/20/2025,="0300",3,*,9,2,*,0,0,0,16,*,1,19,*,
11/20/2025,="0315",3,*,12,4,*,0,0,1,13,*,3,7,*,
11/20/2025,="0330",3,*,1,2,*,0,0,0,15,*,0,5,*,
11/20/2025,="0345",3,*,0,2,*,2,2,2,12,*,1,5,*,
11/20/2025,="0400",3,*,7,0,*,0,3,3,16,*,1,9,*,
11/20/2025,="0415",3,*,3,3,*,0,2,0,22,*,12,11,*,
11/20/2025,="0430",3,*,5,2,*,0,0,3,33,*,1,4,*,
11/20/2025,="0445",3,*,4,0,*,0,0,1,36,*,6,4,*,
11/20/2025,="0500",3,*,5,2,*,0,0,0,37,*,5,18,*,
11/20/2025,="0515",3,*,2,9,*,2,0,0,53,*,5,12,*,
11/20/2025,="0530",3,*,5,14,*,2,0,1,82,*,6,13,*,
11/20/2025,="0545",3,*,7,14,*,0,0,3,113,*,6,19,*,
11/20/2025,="0600",3,*,12,5,*,1,0,2,88,*,3,23,*,
11/20/2025,="0615",3,*,13,22,*,0,0,4,108,*,8,40,*,
11/20/2025,="0630",3,*,7,20,*,2,3,10,197,*,5,70,*,
11/20/2025,="0645",3,*,46,23,*,11,4,42,191,*,21,60,*,
11/20/2025,="0700",3,*,17,33,*,23,11,49,236,*,77,64,*,
11/20/2025,="0715",3,*,32,31,*,14,13,40,279,*,27,100,*,
11/20/2025,="0730",3,*,28,60,*,20,13,28,417,*,35,121,*,
11/20/2025,="0745",3,*,54,82,*,3,16,21,411,*,24,105,*,
11/20/2025,="0800",3,*,24,151,*,17,22,12,426,*,13,114,*,
11/20/2025,="0815",3,*,27,214,*,6,13,18,354,*,36,109,*,
11/20/2025,="0830",3,*,54,170,*,9,14,12,366,*,33,167,*,
11/20/2025,="0845",3,*,39,112,*,14,18,12,319,*,29,144,*,
11/20/2025,="0900",3,*,43,86,*,11,14,13,293,*,24,117,*,
11/20/2025,="0915",3,*,44,123,*,9,10,13,305,*,18,127,*,
11/20/2025,="0930",3,*,39,96,*,8,8,20,286,*,20,99,*,
11/20/2025,="0945",3,*,46,72,*,7,13,12,316,*,31,123,*,
11/20/2025,="1000",3,*,20,68,*,13,15,22,272,*,35,128,*,
11/20/2025,="1015",3,*,22,58,*,9,17,17,204,*,39,111,*,
11/20/2025,="1030",3,*,23,38,*,12,18,13,277,*,13,145,*,
11/20/2025,="1045",3,*,29,49,*,14,19,29,232,*,24,143,*,
11/20/2025,="1100",3,*,43,68,*,11,16,21,226,*,23,145,*,
11/20/2025,="1115",3,*,41,45,*,11,19,19,196,*,19,136,*,
11/20/2025,="1130",3,*,51,59,*,13,23,27,240,*,27,156,*,
11/20/2025,="1145",3,*,25,62,*,7,26,22,199,*,25,159,*,
11/20/2025,="1200",3,*,44,66,*,15,23,33,176,*,37,137,*,
11/20/2025,="1215",3,*,39,37,*,20,29,26,248,*,38,186,*,
11/20/2025,="1230",3,*,42,46,*,15,24,17,211,*,24,142,*,
11/20/2025,="1245",3,*,40,50,*,14,26,22,230,*,27,195,*,
11/20/2025,="1300",3,*,44,56,*,19,30,25,196,*,35,189,*,
11/20/2025,="1315",3,*,59,66,*,13,31,42,248,*,34,188,*,
11/20/2025,="1330",3,*,43,33,*,13,39,54,239,*,29,189,*,
11/20/2025,="1345",3,*,47,50,*,12,33,26,198,*,34,172,*,
11/20/2025,="1400",3,*,47,40,*,8,28,22,224,*,33,180,*,
11/20/2025,="1415",3,*,47,45,*,14,30,30,202,*,27,191,*,
11/20/2025,="1430",3,*,51,47,*,13,32,43,240,*,28,201,*,
11/20/2025,="1445",3,*,59,48,*,13,19,30,176,*,54,192,*,
11/20/2025,="1500",3,*,45,90,*,9,38,24,202,*,32,199,*,
11/20/2025,="1515",3,*,51,45,*,16,40,26,227,*,33,228,*,
11/20/2025,="1530",3,*,51,65,*,21,23,27,214,*,36,175,*,
11/20/2025,="1545",3,*,48,52,*,16,35,36,240,*,30,227,*,
11/20/2025,="1600",3,*,55,56,*,8,32,36,238,*,36,233,*,
11/20/2025,="1615",3,*,58,41,*,16,38,25,237,*,45,265,*,
11/20/2025,="1630",3,*,59,50,*,11,37,27,209,*,52,250,*,
11/20/2025,="1645",3,*,66,64,*,18,36,21,185,*,43,256,*,
11/20/2025,="1700",3,*,49,54,*,18,36,28,214,*,31,238,*,
11/20/2025,="1715",3,*,41,71,*,12,34,12,251,*,40,245,*,
11/20/2025,="1730",3,*,48,79,*,12,32,24,223,*,47,224,*,
11/20/2025,="1745",3,*,35,93,*,8,35,35,236,*,48,262,*,
11/20/2025,="1800",3,*,60,60,*,11,33,8,215,*,18,306,*,
11/20/2025,="1815",3,*,25,69,*,16,69,39,176,*,75,308,*,
11/20/2025,="1830",3,*,10,48,*,52,68,30,234,*,53,312,*,
11/20/2025,="1845",3,*,42,52,*,33,33,84,214,*,65,336,*,
11/20/2025,="1900",3,*,45,54,*,67,39,25,192,*,22,352,*,
11/20/2025,="1915",3,*,29,60,*,63,53,17,292,*,47,313,*,
11/20/2025,="1930",3,*,32,57,*,63,67,20,185,*,56,298,*,
11/20/2025,="1945",3,*,21,59,*,76,72,31,188,*,19,276,*,
11/20/2025,="2000",3,*,31,54,*,72,62,35,151,*,41,252,*,
11/20/2025,="2015",3,*,39,41,*,33,55,53,149,*,33,254,*,
11/20/2025,="2030",3,*,21,34,*,46,42,44,176,*,37,241,*,
11/20/2025,="2045",3,*,20,32,*,55,49,32,115,*,35,239,*,
11/20/2025,="2100",3,*,14,30,*,35,49,32,109,*,36,221,*,
11/20/2025,="2115",3,*,14,22,*,57,46,38,152,*,32,223,*,
11/20/2025,="2130",3,*,18,21,*,42,52,42,139,*,37,200,*,
11/20/2025,="2145",3,*,16,24,*,38,32,26,95,*,20,170,*,
11/20/2025,="2200",3,*,24,25,*,33,24,29,119,*,49,155,*,
11/20/2025,="2215",3,*,28,29,*,52,36,31,90,*,25,131,*,
11/20/2025,="2230",3,*,20,18,*,36,22,22,87,*,14,156,*,
11/20/2025,="2245",3,*,30,10,*,118,34,19,110,*,18,112,*,
11/20/2025,="2300",3,*,24,16,*,70,33,16,77,*,26,136,*,
11/20/2025,="2315",3,*,14,19,*,23,23,15,68,*,18,92,*,
11/20/2025,="2330",3,*,10,7,*,16,17,21,96,*,19,108,*,
11/20/2025,="2345",3,*,11,10,*,18,16,8,60,*,31,73,*,
11/21/2025,="0000",3,*,16,8,*,8,15,11,44,*,23,66,*,
11/21/2025,="0015",3,*,8,2,*,0,8,4,32,*,7,54,*,
11/21/2025,="0030",3,*,5,4,*,2,36,3,30,*,13,31,*,
11/21/2025,="0045",3,*,11,6,*,1,6,4,21,*,8,53,*,
11/21/2025,="0100",3,*,11,5,*,0,47,2,30,*,18,36,*,
11/21/2025,="0115",3,*,8,11,*,0,2,2,25,*,14,29,*,
11/21/2025,="0130",3,*,12,2,*,0,2,0,27,*,6,26,*,
11/21/2025,="0145",3,*,4,2,*,1,0,5,30,*,4,26,*,
11/21/2025,="0200",3,*,15,2,*,1,2,1,22,*,7,15,*,
11/21/2025,="0215",3,*,5,1,*,3,0,0,14,*,1,23,*,
11/21/2025,="0230",3,*,5,3,*,0,0,1,12,*,1,22,*,
11/21/2025,="0245",3,*,3,3,*,0,0,0,17,*,0,14,*,
11/21/2025,="0300",3,*,7,9,*,2,1,1,11,*,2,17,*,
11/21/2025,="0315",3,*,11,2,*,6,2,3,8,*,4,12,*,
11/21/2025,="0330",3,*,5,4,*,1,2,2,13,*,3,8,*,
11/21/2025,="0345",3,*,5,6,*,0,0,3,18,*,0,10,*,
11/21/2025,="0400",3,*,8,0,*,0,0,0,21,*,4,7,*,
11/21/2025,="0415",3,*,6,2,*,3,0,0,30,*,8,17,*,
11/21/2025,="0430",3,*,0,0,*,0,0,1,29,*,4,11,*,
11/21/2025,="0445",3,*,4,6,*,0,0,2,44,*,9,8,*,
11/21/2025,="0500",3,*,8,1,*,1,0,3,34,*,0,14,*,
11/21/2025,="0515",3,*,4,3,*,3,5,6,37,*,3,10,*,
11/21/2025,="0530",3,*,8,15,*,0,0,1,97,*,13,13,*,
11/21/2025,="0545",3,*,20,8,*,1,0,3,106,*,8,22,*,
11/21/2025,="0600",3,*,13,19,*,8,6,8,107,*,1,33,*,
11/21/2025,="0615",3,*,15,19,*,1,0,4,146,*,8,28,*,
11/21/2025,="0630",3,*,18,25,*,3,1,8,193,*,4,52,*,
11/21/2025,="0645",3,*,13,39,*,6,3,10,193,*,16,69,*,
11/21/2025,="0700",3,*,21,27,*,21,15,14,217,*,30,92,*,
11/21/2025,="0715",3,*,29,43,*,24,15,23,290,*,23,102,*,
11/21/2025,="0730",3,*,34,51,*,22,26,35,387,*,80,118,*,
11/21/2025,="0745",3,*,41,135,*,19,31,26,372,*,23,132,*,
11/21/2025,="0800",3,*,33,147,*,13,16,16,406,*,22,124,*,
11/21/2025,="0815",3,*,27,138,*,11,9,14,382,*,15,126,*,
11/21/2025,="0830",3,*,46,135,*,14,20,23,362,*,28,161,*,
11/21/2025,="0845",3,*,49,133,*,15,29,20,322,*,36,203,*,
11/21/2025,="0900",3,*,41,69,*,10,20,24,315,*,28,130,*,
11/21/2025,="0915",3,*,46,108,*,17,18,8,302,*,31,137,*,
11/21/2025,="0930",3,*,34,57,*,11,15,20,312,*,19,133,*,
11/21/2025,="0945",3,*,66,76,*,17,16,27,303,*,23,135,*,
11/21/2025,="1000",3,*,38,50,*,15,19,25,287,*,30,152,*,
11/21/2025,="1015",3,*,29,116,*,43,24,20,242,*,28,119,*,
11/21/2025,="1030",3,*,40,180,*,15,18,43,255,*,34,150,*,
11/21/2025,="1045",3,*,51,110,*,48,25,55,251,*,43,150,*,
11/21/2025,="1100",3,*,37,90,*,13,27,41,207,*,29,184,*,
11/21/2025,="1115",3,*,53,85,*,21,33,40,253,*,21,156,*,
11/21/2025,="1130",3,*,48,80,*,50,25,39,224,*,56,179,*,
11/21/2025,="1145",3,*,38,45,*,14,28,34,268,*,26,195,*,
11/21/2025,="1200",3,*,45,110,*,18,26,25,245,*,31,172,*,
11/21/2025,="1215",3,*,37,64,*,39,37,36,249,*,31,217,*,
11/21/2025,="1230",3,*,46,54,*,17,27,31,222,*,23,186,*,
11/21/2025,="1245",3,*,44,76,*,13,31,23,261,*,34,200,*,
11/21/2025,="1300",3,*,55,71,*,22,38,43,239,*,30,231,*,
11/21/2025,="1315",3,*,50,56,*,33,29,43,265,*,30,197,*,
11/21/2025,="1330",3,*,48,62,*,49,48,23,245,*,42,230,*,
11/21/2025,="1345",3,*,74,45,*,18,39,24,220,*,38,209,*,
11/21/2025,="1400",3,*,73,85,*,49,30,28,282,*,28,243,*,
11/21/2025,="1415",3,*,54,67,*,24,31,31,231,*,43,221,*,
11/21/2025,="1430",3,*,65,47,*,16,41,42,238,*,36,235,*,
11/21/2025,="1445",3,*,76,88,*,43,37,29,215,*,39,208,*,
11/21/2025,="1500",3,*,68,66,*,21,36,26,250,*,38,257,*,
11/21/2025,="1515",3,*,76,89,*,51,35,45,223,*,39,257,*,
11/21/2025,="1530",3,*,56,70,*,32,44,33,250,*,31,216,*,
11/21/2025,="1545",3,*,178,75,*,46,55,41,239,*,62,236,*,
11/21/2025,="1600",3,*,82,85,*,34,53,31,259,*,40,247,*,
11/21/2025,="1615",3,*,87,123,*,36,28,67,244,*,55,265,*,
11/21/2025,="1630",3,*,69,101,*,29,55,72,204,*,44,276,*,
11/21/2025,="1645",3,*,55,124,*,35,53,41,241,*,36,255,*,
11/21/2025,="1700",3,*,69,74,*,49,46,36,235,*,49,248,*,
11/21/2025,="1715",3,*,67,49,*,27,53,32,253,*,44,253,*,
11/21/2025,="1730",3,*,59,64,*,25,43,29,276,*,35,259,*,
11/21/2025,="1745",3,*,66,62,*,24,52,24,274,*,41,276,*,
11/21/2025,="1800",3,*,69,44,*,30,51,39,266,*,39,286,*,
11/21/2025,="1815",3,*,79,38,*,25,47,40,271,*,49,277,*,
11/21/2025,="1830",3,*,87,65,*,28,51,54,251,*,48,276,*,
11/21/2025,="1845",3,*,107,56,*,23,51,57,290,*,50,300,*,
11/21/2025,="1900",3,*,85,55,*,22,64,35,279,*,43,265,*,
11/21/2025,="1915",3,*,104,59,*,12,52,48,309,*,45,249,*,
11/21/2025,="1930",3,*,89,43,*,22,45,58,231,*,48,263,*,
11/21/2025,="1945",3,*,61,49,*,29,44,39,240,*,53,255,*,
11/21/2025,="2000",3,*,94,31,*,20,46,50,205,*,42,196,*,
11/21/2025,="2015",3,*,197,45,*,8,54,51,204,*,52,239,*,
